r star_mass gas_mass dm_mass star_density gas_density dm_density
23.30863702695899 511469.4537984612 31123480.45070512 3092095645.1638436 0.0 10585.570578022605 297591.84912969306
23.465591487819758 511469.4537984612 31340402.481262494 3098594434.551292 0.0 9374.94666686449 280837.569733637
23.62254594868052 511469.4537984612 31521848.658850282 3105143907.7381225 0.0 7789.658975322852 281147.36651094415
23.779500409541285 511469.4537984612 31711745.76355138 3111564794.2487426 0.0 8098.668182098759 273808.372908722
23.936454870402052 511469.4537984612 31917199.798532788 3117805471.694893 0.0 8704.693621034678 264378.70174431964
24.09340933126282 511469.4537984612 32122115.20335292 3123953228.842176 0.0 8625.32842820303 258745.6774145358
24.250363792123583 511469.4537984612 32328144.923346266 3129924531.2804985 0.0 8616.11614525719 249692.54049728953
24.407318252984346 511469.4537984612 32497144.62081176 3135956841.9958553 0.0 7022.0905300760905 250621.59815777445
24.564272713845114 511469.4537984612 32667700.369568035 3142205028.153025 0.0 7041.474903003158 257931.867411996
24.72122717470588 511469.4537984612 32850372.918203786 3149068928.6138005 0.0 7493.8511232162855 281550.3029379521
24.878181635566644 511469.4537984612 33065118.32098529 3155170694.9060884 0.0 8754.022256283826 248709.3296745606
25.035136096427408 511469.4537984612 33224982.564512525 3160927060.4914756 0.0 6475.963391396525 233159.7850136337
25.192090557288175 511469.4537984612 33399515.52299823 3166489138.179231 0.0 7026.140633374073 223886.63467049436
25.34904501814894 511469.4537984612 33557615.650231645 3171751806.015081 0.0 6325.207801874645 210523.10851648284
25.505999479009702 511469.4537984612 33737577.15888308 3176989131.9512396 0.0 7155.53379758565 208220.15365209218
25.66295393987047 511469.4537984612 33931837.10021184 3182071590.722619 0.0 7676.830250288026 200827.3303421036
25.819908400731236 511469.4537984612 34081052.76196188 3187072392.2616606 0.0 5860.917447851849 196399.60270332964
25.976862861592 511469.4537984612 34241766.60402372 3191954931.602144 0.0 6274.411973014185 190596.45491909553
26.133817322452764 511469.4537984612 34383658.68613054 3196646937.400505 0.0 5506.330933693532 182058.7444335803
26.29077178331353 511469.4537984612 34543723.36877153 3201179383.0897 0.0 6174.470564803666 174817.62344177326
26.447726244174298 511469.4537984612 34719475.12650837 3205965247.7758064 0.0 6739.371780985271 183496.63146288952
26.60468070503506 511469.4537984612 34874596.84669326 3210576534.9307075 0.0 5913.208198514036 175760.07141194053
26.761635165895825 511469.4537984612 34984307.00832569 3215032954.9208293 0.0 4157.606117241361 168861.1152124234
26.918589626756592 511469.4537984612 35133938.89291729 3219424612.2784076 0.0 5637.434332352061 165436.91102609766
27.07554408761736 511469.4537984612 35296437.68222521 3223801252.2139463 0.0 6086.716877796984 163915.48056775183
27.232498548478123 511469.4537984612 35432054.48899106 3227997683.0850153 0.0 5050.52698031133 156260.4273430711
27.389453009338887 511469.4537984612 35560928.08548488 3232116211.079256 0.0 4771.904684586928 152480.80088898013
27.546407470199654 511469.4537984612 35692989.73826596 3236050775.6535172 0.0 4862.094847113283 144839.92389875746
27.703361931060417 511469.4537984612 35810310.81694349 3239904621.5843177 0.0 4294.926403033313 141064.7574015706
27.86031639192118 511469.4537984612 35946195.08933426 3243632696.6055403 0.0 4946.474648676635 135692.33875051595
28.017270852781948 511469.4537984612 36082140.72300254 3247250018.139224 0.0 4920.990781836026 130923.64506399327
28.174225313642715 511469.4537984612 36190136.203429095 3250758463.363124 0.0 3887.4712218106365 126275.64436923731
28.33117977450348 511469.4537984612 36297525.33234825 3254193698.654583 0.0 3844.2331289692706 122955.73144956885
28.488134235364242 511469.4537984612 36410525.15787885 3257506917.3919735 0.0 4022.7985577090803 117935.111583869
28.64508869622501 511469.4537984612 36542355.52701294 3260743171.8414135 0.0 4667.45644674119 114564.37250504756
28.802043157085777 511469.4537984612 36645018.00466454 3263904339.1806574 0.0 3614.9631476815703 111296.4600305221
28.95899761794654 511469.4537984612 36744997.79113134 3266994173.7652154 0.0 3501.4228133619804 108195.43462576634
29.115952078807304 511469.4537984612 36830358.57614772 3270009859.828455 0.0 2973.334188714393 105029.77443266139
29.27290653966807 511469.4537984612 36938086.3106759 3272968291.9701705 0.0 3732.3162773030426 102483.3076250787
29.429861000528838 511469.4537984612 37036374.88256077 3275910768.1009693 0.0 3387.131091784963 101386.97662654673
29.5868154613896 511469.4537984612 37130899.46474307 3278856998.587278 0.0 3240.142894483939 100977.82162140968
29.743769922250365 511469.4537984612 37219562.90668467 3282088560.0923305 0.0 3023.198184211835 110172.69680245701
29.900724383111132 511469.4537984612 37281225.97989786 3285325753.1306477 0.0 2091.519509370267 109785.38272106553
30.0576788439719 511469.4537984612 37363938.83428068 3287966003.642908 0.0 2790.849697687517 89073.26922228036
30.21463330483266 511469.4537984612 37452298.71864266 3290484237.6011004 0.0 2965.9040803354924 84515.52791749443
30.371587765693427 511469.4537984612 37513649.58297797 3292742482.44024 0.0 2048.6741444322042 75398.2651639886
30.528542226554194 511469.4537984612 37567523.78540672 3294759509.9378753 0.0 1789.760368278176 66998.27761933753
30.685496687414958 511469.4537984612 37626838.75928752 3296533442.9162517 0.0 1960.4315565659479 58622.184495805865
30.84245114827572 511469.4537984612 37682795.48488451 3298187236.518315 0.0 1840.0274436350985 54373.89332489159
30.99940560913649 511469.4537984612 37727198.5057885 3299668329.7669272 0.0 1452.715045736004 48449.25519367529
31.156360069997255 511469.4537984612 37758553.9472586 3300842504.4526143 0.0 1020.6759352744339 38215.903196660925
31.31331453085802 511469.4537984612 37775268.959552154 3301446955.6896906 0.0 541.3768895269529 19574.48835431563
